x y z u v
4.009346 1.495344 0.000000 0.999648 0.026513
3.828171 1.194205 0.000000 0.999999 0.001689
5.546833 4.892990 0.000000 0.987158 -0.159748
5.502110 4.796198 0.000000 0.993475 -0.114046
1.563113 4.676371 0.000000 0.998030 0.062745
1.699440 4.685704 0.000000 0.998794 0.049104
3.978777 0.246737 0.000000 0.999840 0.017880
3.948297 0.125850 0.000000 0.999894 0.014550
8.018585 2.012344 0.000000 0.940831 0.338876
8.093980 1.926532 0.000000 0.943031 0.332706
5.142123 0.255645 0.000000 0.988152 0.153480
5.072880 0.300703 0.000000 0.992028 0.126017
6.294942 5.382100 0.000000 0.987244 -0.159212
6.581219 5.443734 0.000000 0.997157 -0.075354
4.725442 4.368846 0.000000 0.997943 0.064112
4.850512 4.143336 0.000000 0.986144 0.165893
4.759532 4.067642 0.000000 0.996962 0.077887
4.628265 4.103231 0.000000 0.995170 0.098168
0.410623 3.099745 0.000000 0.983699 -0.179825
0.269524 2.901134 0.000000 0.996501 0.083580
7.873674 5.751393 0.000000 0.991488 0.130197
7.875000 5.884028 0.000000 0.998796 0.049047
7.315905 5.787545 0.000000 0.996420 0.084546
7.453074 5.743597 0.000000 0.993942 0.109904
7.561729 5.473638 0.000000 0.992740 0.120281
7.656849 5.401855 0.000000 0.994266 0.106938
5.213958 5.017281 0.000000 0.991180 -0.132522
5.315275 5.060455 0.000000 0.991157 -0.132698
0.565453 0.148066 0.000000 0.999797 0.020139
0.513728 0.273604 0.000000 0.998631 0.052299
2.965529 0.459432 0.000000 0.999915 -0.013016
2.895400 0.556778 0.000000 0.999842 -0.017795
0.656461 3.597522 0.000000 0.927811 0.373050
0.563357 3.512713 0.000000 0.908809 -0.417213
2.793089 5.578754 0.000000 0.999996 0.002778
2.601849 5.530117 0.000000 1.000000 0.000633
7.799669 4.890975 0.000000 0.998327 -0.057827
7.825421 4.651890 0.000000 0.977719 -0.209916
3.531200 1.483092 0.000000 0.999999 0.001328
3.468331 1.386139 0.000000 0.999395 0.034766
8.829859 3.213371 0.000000 0.868235 -0.496153
8.846826 3.093541 0.000000 0.320266 0.947328
8.776604 4.326969 0.000000 0.959281 -0.282453
3.939262 0.530094 0.000000 0.999295 0.037548
4.122208 0.411571 0.000000 0.998822 0.048530
7.824285 0.278988 0.000000 0.990226 -0.139473
7.878962 0.394849 0.000000 0.995105 -0.098826
7.650111 0.154609 0.000000 0.993743 -0.111695
7.743861 0.057652 0.000000 0.997414 -0.071868
7.288802 0.262684 0.000000 0.998311 -0.058105
7.160694 0.049194 0.000000 0.994283 -0.106780
0.977837 4.333928 0.000000 0.992113 0.125344
1.056143 4.251428 0.000000 0.960522 0.278203
8.866111 0.919385 0.000000 0.999942 -0.010787
8.926251 0.824641 0.000000 0.999997 0.002368
2.432385 5.879895 0.000000 0.999983 0.005900
2.356614 5.769519 0.000000 1.000000 -0.000860
8.924129 5.537213 0.000000 0.999154 0.041124
8.851673 1.125690 0.000000 0.999270 -0.038205
8.729349 1.069636 0.000000 0.999797 0.020156
2.705223 1.382494 0.000000 0.995287 0.096976
2.578204 1.457946 0.000000 0.999907 0.013621
8.222970 2.710270 0.000000 0.997505 0.070597
8.212012 2.596116 0.000000 0.775434 0.631429
5.461700 0.877156 0.000000 0.983108 0.183028
5.572424 0.825087 0.000000 0.986004 0.166720
5.018199 5.613222 0.000000 0.989894 -0.141807
4.891583 5.569293 0.000000 0.992380 -0.123217
5.120403 5.933669 0.000000 0.995626 -0.093429
5.314365 5.415542 0.000000 0.987554 -0.157279
5.243076 5.529030 0.000000 0.987109 -0.160047
7.913350 1.979532 0.000000 0.930320 0.366749
7.829138 2.063486 0.000000 0.817123 0.576464
2.136877 0.501098 0.000000 0.999994 0.003347
2.005920 0.463786 0.000000 0.999885 0.015161
1.814390 0.061198 0.000000 0.999994 0.003502
1.908140 0.156598 0.000000 0.999986 0.005296
2.025369 0.152676 0.000000 1.000000 0.000741
2.119119 0.057276 0.000000 1.000000 0.000425
7.072958 5.541940 0.000000 0.992297 0.123885
7.167149 5.440722 0.000000 0.995266 0.097193
2.452464 1.147134 0.000000 0.993834 -0.110874
2.321721 1.172587 0.000000 0.992210 0.124574
1.051097 5.948621 0.000000 0.999947 -0.010274
1.236544 5.692850 0.000000 0.999597 -0.028382
2.553566 0.725856 0.000000 0.999728 -0.023335
2.672115 0.664347 0.000000 0.999961 -0.008836
0.612730 1.819398 0.000000 0.974908 -0.222609
0.509505 1.903968 0.000000 0.949947 -0.312411
4.678526 5.883569 0.000000 0.998839 -0.048174
4.597079 5.777998 0.000000 0.997239 -0.074254
1.692118 1.679994 0.000000 0.970663 -0.240445
1.548838 1.591139 0.000000 0.988367 -0.152091
4.389511 2.311520 0.000000 0.412845 0.910801
4.495562 2.348669 0.000000 0.738595 0.674149
4.025006 2.364506 0.000000 0.622780 0.782397
4.151574 2.323947 0.000000 0.567108 0.823643
4.229479 2.085892 0.000000 0.411225 0.911534
4.245554 1.987008 0.000000 1.000000 -0.000808
0.068614 4.193687 0.000000 0.990862 0.134879
0.054359 4.406612 0.000000 0.996582 0.082611
0.139969 4.492375 0.000000 0.992357 0.123398
2.583340 4.849217 0.000000 0.998505 -0.054652
2.533215 4.971932 0.000000 0.998222 0.059601
6.675103 5.834224 0.000000 0.991373 -0.131072
6.632812 5.932098 0.000000 0.992744 0.120246
6.502683 5.668246 0.000000 0.981759 -0.190128
6.618981 5.689289 0.000000 0.993964 0.109709
5.723104 4.422202 0.000000 0.997503 0.070627
5.906161 4.437799 0.000000 0.997925 0.064381
2.966054 0.054369 0.000000 0.999992 -0.003877
3.234375 0.047060 0.000000 0.999996 -0.002843
0.376203 0.718013 0.000000 0.999628 0.027270
0.284894 0.646193 0.000000 0.998342 0.057564
3.920107 4.476751 0.000000 0.999393 -0.034825
3.991381 4.555881 0.000000 0.999921 -0.012600
7.849092 0.887479 0.000000 0.999885 0.015188
7.967015 0.943726 0.000000 0.992762 -0.120102
2.198161 5.338814 0.000000 0.999721 -0.023621
2.309890 5.343609 0.000000 0.999986 0.005380
4.579397 0.402733 0.000000 0.996821 0.079668
4.717442 0.419199 0.000000 0.993946 0.109872
4.403339 0.529572 0.000000 0.998357 0.057292
4.322749 0.633352 0.000000 0.998175 0.060394
4.220629 0.839359 0.000000 0.999455 0.032997
4.195570 0.968340 0.000000 0.998920 0.046457
4.260012 1.061835 0.000000 0.999754 0.022178
4.386096 1.098805 0.000000 0.999405 0.034493
3.937040 1.223628 0.000000 0.999988 0.004944
4.024192 1.160382 0.000000 0.999877 0.015688
4.638465 2.130919 0.000000 0.371692 0.928356
4.677553 2.432310 0.000000 0.143226 -0.989690
6.132098 4.587872 0.000000 0.998546 0.053903
6.259850 4.524350 0.000000 0.999886 0.015105
1.241157 2.101149 0.000000 0.472342 -0.881415
1.131590 2.138802 0.000000 0.957464 -0.288554
0.393001 3.678853 0.000000 0.871575 0.490263
0.420638 3.765407 0.000000 0.861218 0.508235
5.507276 1.436362 0.000000 0.999888 -0.014981
5.451661 1.164248 0.000000 0.994389 0.105790
7.550835 0.825559 0.000000 0.982320 -0.187211
7.414855 0.754394 0.000000 0.999506 -0.031421
4.769623 2.487389 0.000000 -0.544080 -0.839034
5.070832 2.409479 0.000000 0.289192 -0.957271
7.713380 1.062344 0.000000 0.995807 0.091474
7.598656 1.118563 0.000000 0.994574 -0.104035
2.841783 5.777371 0.000000 0.999969 0.007882
2.759724 5.704151 0.000000 0.999994 0.003569
1.029953 1.809372 0.000000 0.976326 -0.216304
1.082495 1.697258 0.000000 0.971409 -0.237412
7.567078 1.412647 0.000000 0.969195 0.246293
7.546435 1.299116 0.000000 0.996117 0.088039
1.295885 0.720469 0.000000 0.999052 0.043532
1.228168 0.639616 0.000000 0.998946 0.045907
2.680518 0.565525 0.000000 0.999882 -0.015347
2.351253 0.559840 0.000000 0.999821 0.018932
7.758482 5.147192 0.000000 0.999697 0.024596
7.893312 5.066097 0.000000 0.992520 0.122083
7.737126 0.553488 0.000000 0.995548 -0.094261
7.831644 0.535199 0.000000 0.989353 -0.145534
7.582116 5.590735 0.000000 0.992905 0.118910
7.458405 5.641327 0.000000 0.997473 0.071050
1.084607 3.812025 0.000000 0.928671 0.370904
1.189288 3.829689 0.000000 0.022759 0.999741
8.780063 1.651955 0.000000 0.983957 0.178403
8.888877 1.469298 0.000000 0.999849 -0.017374
3.797905 1.729674 0.000000 0.995619 0.093502
5.834538 4.975805 0.000000 0.974742 -0.223332
5.832399 4.853589 0.000000 0.990031 -0.140852
7.612443 1.788405 0.000000 0.860760 0.509011
7.502753 1.814576 0.000000 0.899582 0.436751
8.857682 1.230724 0.000000 0.999147 0.041299
8.945869 1.262277 0.000000 0.999231 -0.039222
8.755372 4.094073 0.000000 0.860658 -0.509183
8.695550 3.969302 0.000000 0.917976 -0.396636
1.313951 4.704280 0.000000 0.999777 0.021126
1.208761 4.704994 0.000000 0.998803 0.048911
8.152717 4.074071 0.000000 0.916006 -0.401164
8.275281 4.088379 0.000000 0.917887 -0.396842
1.425432 5.107299 0.000000 0.999504 -0.031487
1.520679 5.047394 0.000000 0.998308 -0.058154
0.635533 2.086558 0.000000 0.915116 -0.403190
0.507255 2.342264 0.000000 0.958252 -0.285925
0.780866 4.966792 0.000000 0.999339 -0.036356
0.809284 5.091861 0.000000 0.999717 -0.023807
1.937932 1.036002 0.000000 0.996618 0.082174
2.063930 1.012461 0.000000 1.000000 -0.000092
1.899012 0.853338 0.000000 0.998863 0.047666
1.862662 0.982097 0.000000 0.999796 0.020190
1.802951 1.383321 0.000000 0.996023 -0.089099
1.594603 1.251205 0.000000 0.999888 -0.014955
3.479970 4.586614 0.000000 0.999534 -0.030535
3.575478 4.550104 0.000000 0.999907 -0.013602
0.095287 3.178693 0.000000 0.438494 0.898734
0.241202 3.247808 0.000000 0.962952 -0.269674
3.062899 1.492204 0.000000 0.991582 0.129478
2.951013 1.511652 0.000000 0.991350 0.131244
0.762259 4.169303 0.000000 0.981026 0.193878
0.929926 3.921266 0.000000 0.945595 0.325346
5.494510 5.287238 0.000000 0.982427 -0.186648
5.433666 5.013234 0.000000 0.988301 -0.152514
0.163415 5.083213 0.000000 0.999990 0.004571
0.069994 5.169536 0.000000 0.998524 -0.054319
5.202183 1.785031 0.000000 0.995911 0.090340
8.313954 2.418844 0.000000 0.926576 0.376107
8.170844 2.274253 0.000000 0.882747 0.469848
4.720039 2.896405 0.000000 0.464571 0.885536
4.850694 2.845821 0.000000 -0.281103 0.959678
0.872591 3.273315 0.000000 -0.076037 0.997105
0.983815 3.335188 0.000000 0.227129 0.973865
4.558983 1.314550 0.000000 0.999493 0.031834
4.580181 1.438951 0.000000 0.999986 0.005336
0.983794 2.664775 0.000000 0.320452 -0.947265
0.872571 2.726649 0.000000 -0.033152 -0.999450
6.802895 0.524562 0.000000 0.951695 0.307046
6.711416 0.580043 0.000000 0.986375 0.164515
0.176824 0.910238 0.000000 0.999993 -0.003768
0.052907 1.183128 0.000000 0.999996 -0.002873
8.838858 2.426326 0.000000 0.893304 0.449452
8.927799 2.332851 0.000000 0.227296 0.973826
1.248362 5.053158 0.000000 0.999544 -0.030200
1.132934 5.309099 0.000000 0.998819 -0.048594
4.767022 0.217245 0.000000 0.994424 0.105453
4.662022 0.219322 0.000000 0.997320 0.073161
8.220698 0.724256 0.000000 0.992038 -0.125937
8.335497 1.026200 0.000000 0.992187 -0.124756
2.254251 1.475960 0.000000 0.995533 -0.094418
2.129174 1.402127 0.000000 0.996931 -0.078291
4.178052 1.776211 0.000000 0.999386 -0.035039
4.459085 1.511937 0.000000 0.999980 -0.006297
4.679520 1.516501 0.000000 0.999748 -0.022438
4.955865 1.484311 0.000000 0.999876 -0.015755
7.394167 1.177352 0.000000 0.996137 -0.087809
7.449196 1.269310 0.000000 0.983570 0.180527
0.861195 3.559077 0.000000 0.576904 0.816812
0.963577 3.485736 0.000000 -0.402602 0.915375
0.534397 3.783467 0.000000 0.889113 0.457688
0.637777 3.711542 0.000000 0.876773 -0.480904
5.819014 5.763729 0.000000 0.978808 -0.204782
5.926834 5.783216 0.000000 0.983172 -0.182680
7.690322 1.860096 0.000000 0.928712 0.370801
7.987818 1.775981 0.000000 0.943475 0.331445
8.045180 1.560467 0.000000 0.966626 0.256193
7.862421 1.356596 0.000000 0.986276 0.165103
3.737321 4.406847 0.000000 0.998252 -0.059096
3.823368 4.307131 0.000000 0.999302 -0.037359
8.202199 1.977806 0.000000 0.902667 0.430340
8.296186 1.927971 0.000000 0.910806 0.412834
8.168133 2.373123 0.000000 0.936610 0.350373
7.943988 2.419426 0.000000 -0.274070 0.961710
4.099244 1.696997 0.000000 0.999846 0.017532
3.906526 1.673552 0.000000 0.998833 0.048298
3.819925 1.861408 0.000000 0.999507 -0.031411
3.618068 1.905497 0.000000 0.218182 0.975908
4.183112 1.484903 0.000000 0.999910 0.013410
4.107022 1.569108 0.000000 0.999984 0.005574
1.119710 4.643367 0.000000 0.999486 0.032050
0.885071 4.676229 0.000000 0.998767 0.049634
8.833563 5.445927 0.000000 0.999059 0.043370
8.909434 5.346214 0.000000 0.999470 0.032549
4.085207 5.343201 0.000000 0.999663 -0.025959
3.910405 5.196831 0.000000 0.999994 -0.003434
0.168509 4.679601 0.000000 0.997161 0.075297
0.082899 4.781338 0.000000 0.999856 -0.016996
5.411473 5.645193 0.000000 0.987224 -0.159336
5.286365 5.645738 0.000000 0.986116 -0.166060
4.107609 3.052242 0.000000 0.133174 0.991093
4.055294 2.946273 0.000000 0.214761 0.976667
0.122973 4.287799 0.000000 0.982140 0.188149
0.231274 4.287799 0.000000 0.993434 0.114408
8.924996 4.812502 0.000000 0.999126 -0.041798
8.850986 4.937502 0.000000 0.998122 0.061256
0.063297 3.875000 0.000000 0.973767 0.227548
0.063297 4.000000 0.000000 0.973767 0.227548
0.117518 1.245628 0.000000 0.998108 -0.061485
0.064612 1.375000 0.000000 0.999868 -0.016274
0.261103 0.443457 0.000000 0.998241 0.059280
0.067641 0.625000 0.000000 0.998411 0.056352
8.887093 4.311961 0.000000 0.999662 -0.025991
8.939113 4.218211 0.000000 0.968516 -0.248950
8.849237 4.750002 0.000000 0.998596 0.052967
8.924240 4.625000 0.000000 0.996017 -0.089167
8.925989 5.125000 0.000000 0.998184 0.060237
8.925989 5.000000 0.000000 0.999945 -0.010485
8.922374 0.625000 0.000000 0.999747 -0.022475
8.922374 0.500000 0.000000 0.998904 -0.046800
0.082864 5.365643 0.000000 0.998405 -0.056451
0.128109 5.457226 0.000000 0.999467 -0.032650
0.075796 3.500000 0.000000 0.890799 0.454397
0.075796 3.625000 0.000000 0.890799 0.454397
8.729745 2.879543 0.000000 0.577660 0.816277
8.959512 2.718750 0.000000 0.117785 0.993039
0.146386 2.061184 0.000000 0.933302 -0.359093
0.074006 2.153060 0.000000 0.972664 -0.232219
0.274037 2.352882 0.000000 0.950277 -0.311405
0.137166 2.518315 0.000000 0.889043 -0.457825
0.349627 2.829369 0.000000 0.996268 0.086320
0.095572 3.008382 0.000000 0.057435 -0.998349
8.860911 3.625720 0.000000 0.862731 -0.505664
8.925046 3.500000 0.000000 0.029638 -0.999561
0.046875 5.937500 0.000000 0.996166 -0.087485
8.785562 5.917296 0.000000 0.999775 0.021234
8.926187 5.729796 0.000000 0.999435 0.033620
5.703906 0.283809 0.000000 0.982438 0.186590
5.645413 0.143244 0.000000 0.993610 0.112866
2.701232 5.066450 0.000000 0.999287 0.037751
2.721984 5.175814 0.000000 0.999451 0.033129
1.417126 5.459065 0.000000 0.999253 -0.038650
1.130067 5.526064 0.000000 0.999211 -0.039706
4.209721 0.466769 0.000000 0.998959 0.045618
4.195638 0.587283 0.000000 0.998532 0.054158
3.776897 0.341067 0.000000 0.999992 0.004080
3.901128 0.330601 0.000000 0.999683 0.025161
7.268768 4.926890 0.000000 0.973618 -0.228186
7.143996 5.003458 0.000000 0.994924 -0.100633
8.869015 3.884781 0.000000 0.977449 -0.211171
8.748306 3.853221 0.000000 0.651430 -0.758709
2.548071 5.300328 0.000000 0.999985 -0.005459
2.657006 5.277431 0.000000 0.999939 0.011018
1.200167 1.898888 0.000000 0.959440 -0.281914
1.270690 1.974068 0.000000 0.857344 -0.514743
4.880337 5.401567 0.000000 0.993087 -0.117378
4.779923 5.302128 0.000000 0.993908 -0.110217
4.808138 3.691012 0.000000 0.646569 0.762856
4.901965 3.872574 0.000000 0.423871 0.905722
1.996387 5.111528 0.000000 0.999426 -0.033882
2.099935 4.956727 0.000000 0.998916 -0.046547
3.970691 5.884648 0.000000 0.999943 -0.010701
3.830066 5.940942 0.000000 0.999998 -0.002127
6.456445 4.980885 0.000000 0.988282 -0.152638
6.340901 4.939608 0.000000 0.975544 -0.219804
0.770936 1.961341 0.000000 0.943342 -0.331823
0.892159 1.954215 0.000000 0.964231 -0.265065
0.817009 1.761564 0.000000 0.982624 -0.185606
0.917300 1.834172 0.000000 0.948158 -0.317799
3.461626 4.946502 0.000000 0.999007 0.044556
3.706407 5.140747 0.000000 0.999958 -0.009183
7.983803 3.923663 0.000000 0.911381 -0.411565
7.916262 3.995620 0.000000 0.916800 -0.399346
8.086002 4.273898 0.000000 0.954075 -0.299568
8.002691 4.356878 0.000000 0.952632 -0.304125
2.570988 0.221231 0.000000 0.999999 -0.001705
2.419516 0.059095 0.000000 0.999996 -0.002929
0.502736 5.494562 0.000000 0.998729 -0.050406
0.223930 5.504610 0.000000 0.999350 -0.036056
3.595727 5.118298 0.000000 0.999650 0.026471
3.569716 5.012351 0.000000 0.999955 -0.009526
0.975793 0.185340 0.000000 0.999874 0.015853
0.898881 0.088762 0.000000 0.999861 0.016689
6.984713 1.317321 0.000000 0.999425 -0.033907
7.250554 1.340873 0.000000 0.976522 0.215418
4.850259 2.138448 0.000000 0.537652 0.843167
4.826659 2.252379 0.000000 0.602464 -0.798146
1.017888 1.189415 0.000000 0.999978 -0.006593
1.026683 1.287302 0.000000 0.999458 -0.032913
1.046592 1.516920 0.000000 0.989621 -0.143705
0.946549 1.445271 0.000000 0.997664 -0.068309
1.008376 1.608829 0.000000 0.994556 -0.104204
0.798817 1.650216 0.000000 0.986716 -0.162454
4.733542 4.488367 0.000000 0.999066 0.043199
5.070815 4.584401 0.000000 0.999742 0.022692
3.294550 1.578660 0.000000 0.986553 0.163439
3.220118 1.628077 0.000000 0.994774 0.102099
1.542171 1.035367 0.000000 0.999654 0.026312
1.497400 1.123259 0.000000 0.999042 0.043759
5.560955 0.089598 0.000000 0.992632 0.121168
5.436305 0.308694 0.000000 0.987930 0.154903
5.999720 4.762894 0.000000 0.975529 -0.219870
6.122262 4.794784 0.000000 0.990112 -0.140282
8.174165 0.506328 0.000000 0.994040 -0.109018
8.056319 0.520804 0.000000 0.992636 -0.121139
8.309799 0.332523 0.000000 0.994219 -0.107375
8.406105 0.368397 0.000000 0.993992 -0.109454
5.673058 0.964084 0.000000 0.984992 0.172597
5.668192 0.870375 0.000000 0.979750 0.200223
5.340632 1.530196 0.000000 0.999310 -0.037152
5.303979 1.635012 0.000000 0.999978 -0.006675
3.106679 0.101429 0.000000 0.999999 -0.001663
3.083058 0.219057 0.000000 0.999999 -0.001397
6.440289 5.466014 0.000000 0.961434 -0.275034
6.423747 5.562644 0.000000 0.999311 -0.037116
1.659540 4.302867 0.000000 0.972003 0.234968
1.679057 4.423446 0.000000 0.985572 0.169256
5.496128 5.947549 0.000000 0.989426 -0.145041
5.404267 5.867435 0.000000 0.996130 -0.087888
0.985342 4.708027 0.000000 0.999797 0.020159
1.052884 4.989663 0.000000 0.999952 -0.009756
0.538316 4.641151 0.000000 0.999158 0.041034
0.628486 4.548941 0.000000 0.996536 0.083159
0.777114 4.389319 0.000000 0.995724 0.092378
0.812819 4.505833 0.000000 0.993845 0.110777
7.186681 0.658624 0.000000 0.906499 -0.422209
7.330521 0.821811 0.000000 0.978143 -0.207933
0.118844 1.468750 0.000000 0.993962 -0.109722
0.300606 1.307436 0.000000 0.997457 -0.071273
0.253865 1.445522 0.000000 0.999311 -0.037128
0.305972 1.542889 0.000000 0.987318 -0.158754
4.469609 4.643348 0.000000 0.999934 -0.011461
4.481849 4.754983 0.000000 0.999850 -0.017348
8.554807 0.171172 0.000000 0.997581 -0.069510
8.482984 0.075781 0.000000 0.999026 -0.044133
8.434404 2.064100 0.000000 0.893280 0.449501
8.423372 1.957696 0.000000 0.915765 0.401715
8.491574 2.306169 0.000000 0.913709 0.406369
8.555338 2.202898 0.000000 0.878802 0.477186
1.731700 1.275222 0.000000 0.999929 0.011955
1.773403 1.189298 0.000000 0.999999 -0.001630
4.319728 1.748176 0.000000 0.999991 0.004199
4.392827 1.840874 0.000000 0.995391 -0.095903
4.388609 4.988475 0.000000 0.998742 -0.050151
4.405530 5.108387 0.000000 0.999027 -0.044101
0.791092 5.439392 0.000000 0.999427 -0.033833
0.767215 5.343703 0.000000 0.998742 -0.050134
4.659737 4.592799 0.000000 0.999990 -0.004492
4.563095 4.570143 0.000000 0.999966 0.008235
8.289955 1.166425 0.000000 0.995948 0.089929
7.999081 1.077377 0.000000 0.995948 0.089927
7.839498 4.287767 0.000000 0.937424 -0.348189
7.893080 4.362200 0.000000 0.968547 -0.248831
7.953532 4.785215 0.000000 0.994630 -0.103495
7.982808 4.894440 0.000000 0.999450 -0.033158
8.057658 3.055072 0.000000 -0.029648 0.999560
8.150144 3.115322 0.000000 0.167484 -0.985875
8.066848 3.374235 0.000000 0.367326 0.930092
8.872221 4.531250 0.000000 0.999649 -0.026495
8.748335 4.546158 0.000000 0.996769 -0.080317
8.524252 4.551124 0.000000 0.993123 -0.117078
8.587435 4.448795 0.000000 0.989418 -0.145090
8.517187 4.163870 0.000000 0.925861 -0.377864
8.609143 4.241379 0.000000 0.910368 -0.413800
8.868745 0.406250 0.000000 0.999907 -0.013665
8.605140 0.377601 0.000000 0.995243 -0.097422
3.608652 5.525507 0.000000 0.999983 0.005814
3.718613 5.574090 0.000000 0.999914 -0.013128
3.751197 5.879639 0.000000 0.999939 -0.011038
3.802812 5.767050 0.000000 0.999893 -0.014600
7.210499 0.210842 0.000000 0.996070 -0.088565
7.374074 0.204457 0.000000 0.998470 -0.055294
3.164363 0.548453 0.000000 0.999675 -0.025503
3.083914 0.459445 0.000000 0.999997 -0.002475
4.116179 2.680132 0.000000 0.413440 0.910531
4.249916 2.678905 0.000000 0.708582 0.705628
4.026541 1.947478 0.000000 0.993367 -0.114985
3.947444 1.880800 0.000000 0.998869 -0.047551
4.036716 4.766762 0.000000 0.999935 -0.011410
3.984948 4.874610 0.000000 0.999761 -0.021855
6.452792 0.221801 0.000000 0.993241 0.116069
6.452792 0.112505 0.000000 0.999826 0.018637
8.943009 1.582021 0.000000 0.997616 0.069006
8.887343 1.661765 0.000000 0.999515 -0.031156
7.266624 4.387852 0.000000 0.934695 -0.355450
7.059361 4.504798 0.000000 0.934251 -0.356617
7.112828 4.427177 0.000000 0.960523 -0.278200
7.222250 4.475231 0.000000 0.904262 -0.426977
8.315290 0.173487 0.000000 0.996736 -0.080724
8.043613 0.054689 0.000000 0.998134 -0.061066
8.678232 0.544457 0.000000 0.997244 -0.074194
8.528282 0.659197 0.000000 0.997925 -0.064388
5.320393 1.754658 0.000000 0.999983 -0.005808
5.499089 1.802471 0.000000 0.136713 -0.990611
2.821592 5.227033 0.000000 0.999991 0.004336
2.813001 5.346523 0.000000 0.999722 0.023566
4.361874 3.699329 0.000000 0.438945 -0.898514
4.456403 3.645161 0.000000 0.830673 -0.556761
4.598246 3.516072 0.000000 0.956092 -0.293065
4.634936 3.629302 0.000000 0.541263 -0.840854
7.458326 5.232525 0.000000 0.999719 -0.023719
7.394958 5.318427 0.000000 0.993460 0.114183
6.678239 0.142100 0.000000 0.995159 0.098280
6.584489 0.251397 0.000000 0.997442 -0.071475
0.331746 3.953480 0.000000 0.928131 0.372255
0.435438 4.022575 0.000000 0.958607 0.284733
2.009463 4.990899 0.000000 0.999514 -0.031179
1.899746 4.937572 0.000000 0.998763 -0.049731
4.849530 1.088903 0.000000 0.996976 0.077708
4.765542 1.015084 0.000000 0.996630 0.082023
4.922091 3.435071 0.000000 0.473719 0.880676
4.957820 3.546642 0.000000 0.527652 0.849461
3.732864 1.936147 0.000000 0.943010 -0.332766
3.747094 2.058605 0.000000 0.569682 0.821865
1.780139 1.567158 0.000000 0.962491 -0.271314
1.732954 1.474846 0.000000 0.999478 -0.032319
8.035700 3.259516 0.000000 -0.133779 -0.991011
8.138421 3.219117 0.000000 0.999879 0.015537
3.185247 4.971874 0.000000 0.999999 -0.001573
3.138720 5.200899 0.000000 0.999958 0.009132
2.909450 4.586555 0.000000 0.999576 -0.029121
2.823097 4.551398 0.000000 0.998824 -0.048486
3.652951 4.071682 0.000000 0.386900 -0.922122
3.768809 4.048983 0.000000 0.955409 0.295287
4.476267 1.629180 0.000000 0.999691 -0.024857
4.361185 1.655489 0.000000 0.999367 -0.035572
6.589524 4.647819 0.000000 0.998007 -0.063096
6.492902 4.574585 0.000000 0.997122 -0.075820
8.106487 2.728662 0.000000 0.641181 0.767390
8.042735 2.444570 0.000000 0.876297 0.481771
2.726393 1.052972 0.000000 0.996493 -0.083678
2.859546 1.041326 0.000000 0.995692 -0.092719
8.423248 4.557334 0.000000 0.979182 -0.202986
8.218449 4.772058 0.000000 1.000000 0.000773
2.233162 4.635221 0.000000 0.997840 0.065695
2.159586 4.543475 0.000000 0.996548 0.083015
4.862804 0.676138 0.000000 0.992984 0.118246
4.907391 0.321980 0.000000 0.992562 0.121737
4.796443 1.270342 0.000000 0.998892 0.047066
4.865426 1.204098 0.000000 0.999221 0.039462
5.767804 5.048715 0.000000 0.984285 -0.176589
5.657157 5.019904 0.000000 0.979568 -0.201111
6.921026 5.418945 0.000000 0.971008 0.239048
6.823133 5.423104 0.000000 0.925904 -0.377760
0.526489 2.241056 0.000000 0.856828 -0.515603
0.625743 2.209697 0.000000 0.929229 -0.369503
1.401994 4.927555 0.000000 0.999681 -0.025272
1.516845 4.948001 0.000000 0.999793 -0.020350
1.324174 0.463684 0.000000 0.999403 0.034555
1.236309 0.522013 0.000000 0.999157 0.041050
6.201503 0.105819 0.000000 0.998739 0.050204
6.181048 0.216528 0.000000 0.995018 0.099700
1.073972 4.037463 0.000000 0.955318 0.295580
1.014577 3.915119 0.000000 0.546641 -0.837367
4.104852 2.864966 0.000000 0.011925 0.999929
4.212591 2.868536 0.000000 0.996418 0.084565
4.946948 0.524665 0.000000 0.991045 0.133525
4.850354 0.556094 0.000000 0.993527 0.113600
5.280030 0.668485 0.000000 0.985650 0.168804
4.968120 0.429197 0.000000 0.992571 0.121669
5.940878 4.661269 0.000000 0.999388 -0.034988
5.834188 4.642127 0.000000 0.993614 -0.112837
4.958839 2.506622 0.000000 0.443176 -0.896434
4.861285 2.443214 0.000000 0.466142 -0.884710
6.360135 0.822356 0.000000 0.952343 0.305030
6.265862 0.754330 0.000000 0.987237 0.159256
0.955155 4.900856 0.000000 0.999476 -0.032361
1.018169 4.816626 0.000000 0.999662 0.026001
0.922147 5.491577 0.000000 0.998909 -0.046698
1.021868 5.456320 0.000000 0.998925 -0.046362
1.972955 5.332446 0.000000 0.999928 -0.011976
1.864301 5.305975 0.000000 0.999115 -0.042056
8.749583 2.052685 0.000000 0.831489 0.555541
8.863444 2.032218 0.000000 0.931876 0.362777
3.559905 1.785646 0.000000 0.999478 0.032320
3.428235 1.769415 0.000000 0.993658 -0.112446
4.440798 4.181202 0.000000 0.998408 0.056397
4.406465 4.277632 0.000000 0.999780 0.020959
5.053277 4.758773 0.000000 0.999127 -0.041775
5.188448 4.572647 0.000000 0.999691 -0.024858
7.455956 1.699562 0.000000 0.864307 0.502964
7.366651 1.704909 0.000000 0.905607 0.424118
