x y z u v
4.009346 1.495344 0.000000 0.999571 0.029295
3.828171 1.194205 0.000000 0.999617 0.027664
5.546833 4.892990 0.000000 0.985033 -0.172367
5.502110 4.796198 0.000000 0.992901 -0.118944
1.563113 4.676371 0.000000 0.999999 -0.001054
1.699440 4.685704 0.000000 0.999843 -0.017733
3.978777 0.246737 0.000000 0.997564 0.069754
3.948297 0.125850 0.000000 0.999460 0.032850
8.018585 2.012344 0.000000 0.879293 0.476280
8.093980 1.926532 0.000000 0.902525 0.430638
5.142123 0.255645 0.000000 0.988016 0.154350
5.072880 0.300703 0.000000 0.981954 0.189119
6.294942 5.382100 0.000000 0.991261 -0.131917
6.581219 5.443734 0.000000 0.999860 -0.016732
4.725442 4.368846 0.000000 0.999944 -0.010562
4.850512 4.143336 0.000000 0.999774 -0.021263
4.759532 4.067642 0.000000 0.999998 -0.001973
4.628265 4.103231 0.000000 0.999996 0.002897
0.410623 3.099745 0.000000 1.000000 0.000059
0.269524 2.901134 0.000000 1.000000 -0.000005
7.873674 5.751393 0.000000 0.976979 0.213335
7.875000 5.884028 0.000000 0.997909 0.064640
7.315905 5.787545 0.000000 0.997355 0.072683
7.453074 5.743597 0.000000 0.991194 0.132420
7.561729 5.473638 0.000000 0.985553 0.169368
7.656849 5.401855 0.000000 0.973458 0.228867
5.213958 5.017281 0.000000 0.987111 -0.160036
5.315275 5.060455 0.000000 0.988924 -0.148424
0.565453 0.148066 0.000000 0.999615 0.027760
0.513728 0.273604 0.000000 0.998038 0.062617
2.965529 0.459432 0.000000 0.999465 0.032697
2.895400 0.556778 0.000000 0.999381 0.035189
0.656461 3.597522 0.000000 0.999997 0.002529
0.563357 3.512713 0.000000 1.000000 0.000598
2.793089 5.578754 0.000000 0.999334 -0.036488
2.601849 5.530117 0.000000 0.999273 -0.038121
7.799669 4.890975 0.000000 0.999134 0.041613
7.825421 4.651890 0.000000 0.998750 -0.049979
3.531200 1.483092 0.000000 0.999069 0.043141
3.468331 1.386139 0.000000 0.998288 0.058485
8.829859 3.213371 0.000000 0.653527 -0.756903
8.846826 3.093541 0.000000 0.976637 0.214894
8.776604 4.326969 0.000000 0.989361 -0.145484
3.939262 0.530094 0.000000 0.996187 0.087240
4.122208 0.411571 0.000000 0.995704 0.092589
7.824285 0.278988 0.000000 0.986250 -0.165261
7.878962 0.394849 0.000000 0.982426 -0.186651
7.650111 0.154609 0.000000 0.991063 -0.133393
7.743861 0.057652 0.000000 0.998153 -0.060754
7.288802 0.262684 0.000000 0.998058 -0.062298
7.160694 0.049194 0.000000 0.999996 -0.002731
0.977837 4.333928 0.000000 0.999096 0.042508
1.056143 4.251428 0.000000 0.998879 0.047338
8.866111 0.919385 0.000000 0.999822 -0.018858
8.926251 0.824641 0.000000 0.999987 -0.005142
2.432385 5.879895 0.000000 0.999986 -0.005328
2.356614 5.769519 0.000000 0.999828 -0.018531
8.924129 5.537213 0.000000 0.998603 0.052842
8.851673 1.125690 0.000000 0.999413 -0.034267
8.729349 1.069636 0.000000 0.999997 -0.002403
2.705223 1.382494 0.000000 0.995269 0.097155
2.578204 1.457946 0.000000 0.998719 0.050595
8.222970 2.710270 0.000000 0.997763 -0.066855
8.212012 2.596116 0.000000 0.935378 0.353650
5.461700 0.877156 0.000000 0.975931 0.218079
5.572424 0.825087 0.000000 0.985119 0.171876
5.018199 5.613222 0.000000 0.983855 -0.178969
4.891583 5.569293 0.000000 0.983393 -0.181488
5.120403 5.933669 0.000000 0.997827 -0.065889
5.314365 5.415542 0.000000 0.977703 -0.209992
5.243076 5.529030 0.000000 0.983647 -0.180110
7.913350 1.979532 0.000000 0.913476 0.406892
7.829138 2.063486 0.000000 0.810940 0.585130
2.136877 0.501098 0.000000 0.999028 0.044076
2.005920 0.463786 0.000000 0.998752 0.049946
1.814390 0.061198 0.000000 0.999929 0.011898
1.908140 0.156598 0.000000 0.999880 0.015514
2.025369 0.152676 0.000000 0.999898 0.014311
2.119119 0.057276 0.000000 0.999965 0.008311
7.072958 5.541940 0.000000 0.994796 0.101889
7.167149 5.440722 0.000000 0.994593 0.103849
2.452464 1.147134 0.000000 0.998885 0.047217
2.321721 1.172587 0.000000 0.993519 0.113670
1.051097 5.948621 0.000000 0.999915 -0.013042
1.236544 5.692850 0.000000 0.999072 -0.043078
2.553566 0.725856 0.000000 0.998930 0.046241
2.672115 0.664347 0.000000 0.998799 0.048993
0.612730 1.819398 0.000000 0.999865 -0.016425
0.509505 1.903968 0.000000 0.999995 -0.003185
4.678526 5.883569 0.000000 0.993280 -0.115733
4.597079 5.777998 0.000000 0.995820 -0.091335
1.692118 1.679994 0.000000 0.998143 -0.060922
1.548838 1.591139 0.000000 0.998299 -0.058301
4.389511 2.311520 0.000000 0.999980 0.006269
4.495562 2.348669 0.000000 0.999978 0.006692
4.025006 2.364506 0.000000 0.999998 0.001996
4.151574 2.323947 0.000000 0.999971 0.007606
4.229479 2.085892 0.000000 0.999998 0.002090
4.245554 1.987008 0.000000 0.999911 0.013349
0.068614 4.193687 0.000000 0.999990 0.004471
0.054359 4.406612 0.000000 0.999975 0.007120
0.139969 4.492375 0.000000 0.999593 0.028545
2.583340 4.849217 0.000000 0.996984 -0.077605
2.533215 4.971932 0.000000 0.998588 -0.053130
6.675103 5.834224 0.000000 0.999933 -0.011552
6.632812 5.932098 0.000000 0.999996 0.002908
6.502683 5.668246 0.000000 0.998621 -0.052499
6.618981 5.689289 0.000000 0.999997 0.002471
5.723104 4.422202 0.000000 0.990920 0.134452
5.906161 4.437799 0.000000 0.991591 0.129409
2.966054 0.054369 0.000000 0.999979 0.006435
3.234375 0.047060 0.000000 0.999955 0.009497
0.376203 0.718013 0.000000 0.998800 0.048982
0.284894 0.646193 0.000000 0.997552 0.069922
3.920107 4.476751 0.000000 0.999677 -0.025428
3.991381 4.555881 0.000000 0.999625 -0.027401
7.849092 0.887479 0.000000 0.984913 -0.173052
7.967015 0.943726 0.000000 0.977383 -0.211476
2.198161 5.338814 0.000000 0.997915 -0.064536
2.309890 5.343609 0.000000 0.998686 -0.051252
4.579397 0.402733 0.000000 0.990470 0.137729
4.717442 0.419199 0.000000 0.988593 0.150611
4.403339 0.529572 0.000000 0.993997 0.109409
4.322749 0.633352 0.000000 0.994672 0.103090
4.220629 0.839359 0.000000 0.997101 0.076094
4.195570 0.968340 0.000000 0.997277 0.073747
4.260012 1.061835 0.000000 0.998519 0.054410
4.386096 1.098805 0.000000 0.997783 0.066551
3.937040 1.223628 0.000000 0.999571 0.029279
4.024192 1.160382 0.000000 0.999133 0.041628
4.638465 2.130919 0.000000 0.999996 -0.002669
4.677553 2.432310 0.000000 0.999999 -0.001439
6.132098 4.587872 0.000000 0.996816 0.079735
6.259850 4.524350 0.000000 0.999401 0.034613
1.241157 2.101149 0.000000 0.999732 -0.023159
1.131590 2.138802 0.000000 0.999997 0.002409
0.393001 3.678853 0.000000 1.000000 0.000459
0.420638 3.765407 0.000000 1.000000 0.000084
5.507276 1.436362 0.000000 0.999751 -0.022303
5.451661 1.164248 0.000000 0.993542 0.113469
7.550835 0.825559 0.000000 0.954328 -0.298762
7.414855 0.754394 0.000000 0.986584 -0.163254
4.769623 2.487389 0.000000 0.999996 -0.002961
5.070832 2.409479 0.000000 0.999777 -0.021128
7.713380 1.062344 0.000000 0.992351 -0.123450
7.598656 1.118563 0.000000 0.983532 -0.180733
2.841783 5.777371 0.000000 0.999835 -0.018176
2.759724 5.704151 0.000000 0.999703 -0.024369
1.029953 1.809372 0.000000 0.999981 -0.006100
1.082495 1.697258 0.000000 0.998636 -0.052221
7.567078 1.412647 0.000000 0.966252 0.257599
7.546435 1.299116 0.000000 0.998690 -0.051165
1.295885 0.720469 0.000000 0.997684 0.068026
1.228168 0.639616 0.000000 0.997840 0.065688
2.680518 0.565525 0.000000 0.999264 0.038352
2.351253 0.559840 0.000000 0.998565 0.053562
7.758482 5.147192 0.000000 0.989143 0.146957
7.893312 5.066097 0.000000 0.974744 0.223327
7.737126 0.553488 0.000000 0.977901 -0.209068
7.831644 0.535199 0.000000 0.979788 -0.200040
7.582116 5.590735 0.000000 0.988557 0.150847
7.458405 5.641327 0.000000 0.992629 0.121192
1.084607 3.812025 0.000000 0.999998 -0.002146
1.189288 3.829689 0.000000 0.999998 0.001930
8.780063 1.651955 0.000000 0.996614 0.082217
8.888877 1.469298 0.000000 0.999913 -0.013184
3.797905 1.729674 0.000000 1.000000 0.000056
5.834538 4.975805 0.000000 0.968843 -0.247674
5.832399 4.853589 0.000000 0.991000 -0.133863
7.612443 1.788405 0.000000 0.836837 0.547452
7.502753 1.814576 0.000000 0.883277 0.468851
8.857682 1.230724 0.000000 0.999876 0.015733
8.945869 1.262277 0.000000 0.999371 -0.035468
8.755372 4.094073 0.000000 0.963489 -0.267746
8.695550 3.969302 0.000000 0.996403 -0.084744
1.313951 4.704280 0.000000 0.999872 -0.016001
1.208761 4.704994 0.000000 0.999986 -0.005221
8.152717 4.074071 0.000000 0.897328 -0.441364
8.275281 4.088379 0.000000 0.898017 -0.439960
1.425432 5.107299 0.000000 0.997308 -0.073320
1.520679 5.047394 0.000000 0.996077 -0.088487
0.635533 2.086558 0.000000 1.000000 0.000203
0.507255 2.342264 0.000000 1.000000 -0.000417
0.780866 4.966792 0.000000 0.998286 -0.058524
0.809284 5.091861 0.000000 0.998609 -0.052730
1.937932 1.036002 0.000000 0.994117 0.108310
2.063930 1.012461 0.000000 0.996444 0.084256
1.899012 0.853338 0.000000 0.995628 0.093406
1.862662 0.982097 0.000000 0.996477 0.083869
1.802951 1.383321 0.000000 0.999678 -0.025356
1.594603 1.251205 0.000000 0.999393 0.034846
3.479970 4.586614 0.000000 0.997948 -0.064032
3.575478 4.550104 0.000000 0.999602 -0.028198
0.095287 3.178693 0.000000 1.000000 0.000011
0.241202 3.247808 0.000000 1.000000 0.000022
3.062899 1.492204 0.000000 0.987359 0.158498
2.951013 1.511652 0.000000 0.988693 0.149955
0.762259 4.169303 0.000000 0.999993 0.003824
0.929926 3.921266 0.000000 0.999997 -0.002620
5.494510 5.287238 0.000000 0.973364 -0.229267
5.433666 5.013234 0.000000 0.985676 -0.168647
0.163415 5.083213 0.000000 0.999559 -0.029696
0.069994 5.169536 0.000000 0.998462 -0.055443
5.202183 1.785031 0.000000 0.999972 0.007444
8.313954 2.418844 0.000000 0.885684 0.464289
8.170844 2.274253 0.000000 0.874428 0.485156
4.720039 2.896405 0.000000 0.999999 0.001432
4.850694 2.845821 0.000000 0.999862 -0.016615
0.872591 3.273315 0.000000 1.000000 0.000388
0.983815 3.335188 0.000000 0.999999 0.001139
4.558983 1.314550 0.000000 0.997928 0.064341
4.580181 1.438951 0.000000 0.999521 0.030938
0.983794 2.664775 0.000000 1.000000 -0.000658
0.872571 2.726649 0.000000 1.000000 -0.000390
6.802895 0.524562 0.000000 0.999959 0.009101
6.711416 0.580043 0.000000 0.999241 0.038953
0.176824 0.910238 0.000000 0.999610 0.027923
0.052907 1.183128 0.000000 0.999861 0.016650
8.838858 2.426326 0.000000 0.774733 0.632288
8.927799 2.332851 0.000000 0.992924 0.118755
1.248362 5.053158 0.000000 0.997245 -0.074173
1.132934 5.309099 0.000000 0.997369 -0.072494
4.767022 0.217245 0.000000 0.995102 0.098855
4.662022 0.219322 0.000000 0.994683 0.102988
8.220698 0.724256 0.000000 0.988128 -0.153631
8.335497 1.026200 0.000000 0.986860 -0.161576
2.254251 1.475960 0.000000 0.998943 -0.045965
2.129174 1.402127 0.000000 0.999964 -0.008518
4.178052 1.776211 0.000000 0.999996 -0.002679
4.459085 1.511937 0.000000 0.999767 0.021576
4.679520 1.516501 0.000000 0.999828 0.018545
4.955865 1.484311 0.000000 0.999698 0.024577
7.394167 1.177352 0.000000 0.996891 -0.078792
7.449196 1.269310 0.000000 0.996747 0.080593
0.861195 3.559077 0.000000 0.999999 0.001427
0.963577 3.485736 0.000000 1.000000 0.000189
0.534397 3.783467 0.000000 1.000000 0.000387
0.637777 3.711542 0.000000 0.999999 0.001073
5.819014 5.763729 0.000000 0.992589 -0.121520
5.926834 5.783216 0.000000 0.998479 -0.055131
7.690322 1.860096 0.000000 0.909683 0.415303
7.987818 1.775981 0.000000 0.916156 0.400822
8.045180 1.560467 0.000000 0.953528 0.301305
7.862421 1.356596 0.000000 0.999532 0.030594
3.737321 4.406847 0.000000 0.999138 -0.041516
3.823368 4.307131 0.000000 0.999976 -0.006898
8.202199 1.977806 0.000000 0.885386 0.464856
8.296186 1.927971 0.000000 0.876265 0.481830
8.168133 2.373123 0.000000 0.934285 0.356527
7.943988 2.419426 0.000000 0.999933 -0.011618
4.099244 1.696997 0.000000 0.999690 0.024893
3.906526 1.673552 0.000000 0.999353 0.035955
3.819925 1.861408 0.000000 0.999713 -0.023954
3.618068 1.905497 0.000000 0.999816 0.019191
4.183112 1.484903 0.000000 0.999768 0.021544
4.107022 1.569108 0.000000 0.999992 0.003915
1.119710 4.643367 0.000000 0.999887 -0.015051
0.885071 4.676229 0.000000 0.999999 -0.001467
8.833563 5.445927 0.000000 0.998144 0.060903
8.909434 5.346214 0.000000 0.998967 0.045446
4.085207 5.343201 0.000000 0.996907 -0.078584
3.910405 5.196831 0.000000 0.998523 -0.054324
0.168509 4.679601 0.000000 0.999801 0.019954
0.082899 4.781338 0.000000 0.999750 -0.022374
5.411473 5.645193 0.000000 0.982325 -0.187184
5.286365 5.645738 0.000000 0.973236 -0.229809
4.107609 3.052242 0.000000 1.000000 0.000453
4.055294 2.946273 0.000000 0.999999 0.001642
0.122973 4.287799 0.000000 0.999776 0.021149
0.231274 4.287799 0.000000 0.999948 0.010169
8.924996 4.812502 0.000000 0.999739 -0.022846
8.850986 4.937502 0.000000 0.997744 0.067141
0.063297 3.875000 0.000000 1.000000 0.000924
0.063297 4.000000 0.000000 1.000000 0.000920
0.117518 1.245628 0.000000 0.999968 -0.007945
0.064612 1.375000 0.000000 0.999987 0.005114
0.261103 0.443457 0.000000 0.997626 0.068862
0.067641 0.625000 0.000000 0.997934 0.064245
8.887093 4.311961 0.000000 0.999901 -0.014104
8.939113 4.218211 0.000000 0.997332 -0.072994
8.849237 4.750002 0.000000 0.998554 0.053754
8.924240 4.625000 0.000000 0.997899 -0.064784
8.925989 5.125000 0.000000 0.997723 0.067441
8.925989 5.000000 0.000000 0.999991 0.004185
8.922374 0.625000 0.000000 0.999204 -0.039903
8.922374 0.500000 0.000000 0.998267 -0.058848
0.082864 5.365643 0.000000 0.997382 -0.072306
0.128109 5.457226 0.000000 0.999136 -0.041566
0.075796 3.500000 0.000000 1.000000 0.000002
0.075796 3.625000 0.000000 1.000000 0.000002
8.729745 2.879543 0.000000 0.999763 0.021787
8.959512 2.718750 0.000000 0.353739 0.935344
0.146386 2.061184 0.000000 1.000000 -0.000526
0.074006 2.153060 0.000000 1.000000 0.000031
0.274037 2.352882 0.000000 1.000000 -0.000159
0.137166 2.518315 0.000000 1.000000 -0.000013
0.349627 2.829369 0.000000 1.000000 -0.000026
0.095572 3.008382 0.000000 1.000000 0.000001
8.860911 3.625720 0.000000 0.881551 -0.472089
8.925046 3.500000 0.000000 0.979705 0.200447
0.046875 5.937500 0.000000 0.996190 -0.087213
8.785562 5.917296 0.000000 0.999479 0.032268
8.926187 5.729796 0.000000 0.999261 0.038437
5.703906 0.283809 0.000000 0.975156 0.221517
5.645413 0.143244 0.000000 0.998726 0.050466
2.701232 5.066450 0.000000 0.999298 -0.037477
2.721984 5.175814 0.000000 0.999355 -0.035916
1.417126 5.459065 0.000000 0.998433 -0.055961
1.130067 5.526064 0.000000 0.998004 -0.063147
4.209721 0.466769 0.000000 0.994381 0.105856
4.195638 0.587283 0.000000 0.996083 0.088419
3.776897 0.341067 0.000000 0.997895 0.064850
3.901128 0.330601 0.000000 0.998071 0.062079
7.268768 4.926890 0.000000 0.995664 0.093025
7.143996 5.003458 0.000000 0.999861 0.016673
8.869015 3.884781 0.000000 0.987739 -0.156116
8.748306 3.853221 0.000000 0.941154 -0.337978
2.548071 5.300328 0.000000 0.998517 -0.054443
2.657006 5.277431 0.000000 0.998989 -0.044962
1.200167 1.898888 0.000000 1.000000 -0.000980
1.270690 1.974068 0.000000 1.000000 -0.000009
4.880337 5.401567 0.000000 0.989699 -0.143163
4.779923 5.302128 0.000000 0.988676 -0.150069
4.808138 3.691012 0.000000 0.999600 0.028267
4.901965 3.872574 0.000000 1.000000 -0.000415
1.996387 5.111528 0.000000 0.996531 -0.083223
2.099935 4.956727 0.000000 0.994210 -0.107458
3.970691 5.884648 0.000000 0.999680 -0.025285
3.830066 5.940942 0.000000 0.999691 -0.024860
6.456445 4.980885 0.000000 0.996851 -0.079294
6.340901 4.939608 0.000000 0.981251 -0.192732
0.770936 1.961341 0.000000 0.999989 -0.004590
0.892159 1.954215 0.000000 1.000000 -0.000485
0.817009 1.761564 0.000000 0.999629 -0.027221
0.917300 1.834172 0.000000 0.999886 -0.015116
3.461626 4.946502 0.000000 0.999990 -0.004448
3.706407 5.140747 0.000000 0.998740 -0.050179
7.983803 3.923663 0.000000 0.883465 -0.468496
7.916262 3.995620 0.000000 0.882179 -0.470915
8.086002 4.273898 0.000000 0.951864 -0.306522
8.002691 4.356878 0.000000 0.969520 -0.245014
2.570988 0.221231 0.000000 0.999788 0.020574
2.419516 0.059095 0.000000 0.999988 0.004968
0.502736 5.494562 0.000000 0.997635 -0.068739
0.223930 5.504610 0.000000 0.999041 -0.043789
3.595727 5.118298 0.000000 0.999525 -0.030819
3.569716 5.012351 0.000000 0.999138 -0.041512
0.975793 0.185340 0.000000 0.999760 0.021897
0.898881 0.088762 0.000000 0.999753 0.022233
6.984713 1.317321 0.000000 0.996443 -0.084264
7.250554 1.340873 0.000000 0.959075 0.283152
4.850259 2.138448 0.000000 0.999938 -0.011098
4.826659 2.252379 0.000000 0.999711 -0.024048
1.017888 1.189415 0.000000 0.999648 0.026547
1.026683 1.287302 0.000000 0.999839 0.017966
1.046592 1.516920 0.000000 0.999368 -0.035533
0.946549 1.445271 0.000000 0.999840 -0.017874
1.008376 1.608829 0.000000 0.999358 -0.035818
0.798817 1.650216 0.000000 0.999528 -0.030727
4.733542 4.488367 0.000000 0.999870 -0.016115
5.070815 4.584401 0.000000 0.999770 -0.021427
3.294550 1.578660 0.000000 0.983264 0.182189
3.220118 1.628077 0.000000 0.993865 0.110596
1.542171 1.035367 0.000000 0.997695 0.067865
1.497400 1.123259 0.000000 0.996777 0.080221
5.560955 0.089598 0.000000 0.998484 0.055046
5.436305 0.308694 0.000000 0.990586 0.136890
5.999720 4.762894 0.000000 0.973604 -0.228242
6.122262 4.794784 0.000000 0.992471 -0.122479
8.174165 0.506328 0.000000 0.978223 -0.207556
8.056319 0.520804 0.000000 0.978431 -0.206573
8.309799 0.332523 0.000000 0.990377 -0.138396
8.406105 0.368397 0.000000 0.984190 -0.177116
5.673058 0.964084 0.000000 0.983509 0.180860
5.668192 0.870375 0.000000 0.973223 0.229865
5.340632 1.530196 0.000000 0.999989 0.004602
5.303979 1.635012 0.000000 0.998993 0.044869
3.106679 0.101429 0.000000 0.999983 0.005815
3.083058 0.219057 0.000000 0.999618 0.027620
6.440289 5.466014 0.000000 0.993605 -0.112916
6.423747 5.562644 0.000000 0.999286 -0.037779
1.659540 4.302867 0.000000 0.996440 0.084305
1.679057 4.423446 0.000000 0.997341 0.072877
5.496128 5.947549 0.000000 0.998226 -0.059538
5.404267 5.867435 0.000000 0.996499 -0.083600
0.985342 4.708027 0.000000 0.999826 -0.018655
1.052884 4.989663 0.000000 0.998852 -0.047907
0.538316 4.641151 0.000000 0.999999 0.001277
0.628486 4.548941 0.000000 0.999931 0.011757
0.777114 4.389319 0.000000 0.999661 0.026028
0.812819 4.505833 0.000000 0.999803 0.019870
7.186681 0.658624 0.000000 0.997271 -0.073824
7.330521 0.821811 0.000000 0.974753 -0.223286
0.118844 1.468750 0.000000 0.999624 -0.027416
0.300606 1.307436 0.000000 0.999957 -0.009267
0.253865 1.445522 0.000000 0.999999 -0.001510
0.305972 1.542889 0.000000 0.999676 -0.025459
4.469609 4.643348 0.000000 0.999239 -0.038996
4.481849 4.754983 0.000000 0.998614 -0.052628
8.554807 0.171172 0.000000 0.991470 -0.130333
8.482984 0.075781 0.000000 0.997857 -0.065425
8.434404 2.064100 0.000000 0.844864 0.534982
8.423372 1.957696 0.000000 0.933218 0.359311
8.491574 2.306169 0.000000 0.831357 0.555739
8.555338 2.202898 0.000000 0.825985 0.563692
1.731700 1.275222 0.000000 0.998890 0.047100
1.773403 1.189298 0.000000 0.998289 0.058464
4.319728 1.748176 0.000000 0.999608 0.027988
4.392827 1.840874 0.000000 0.999980 -0.006350
4.388609 4.988475 0.000000 0.996845 -0.079370
4.405530 5.108387 0.000000 0.996393 -0.084863
0.791092 5.439392 0.000000 0.998479 -0.055124
0.767215 5.343703 0.000000 0.996976 -0.077714
4.659737 4.592799 0.000000 0.998935 -0.046142
4.563095 4.570143 0.000000 0.999559 -0.029701
8.289955 1.166425 0.000000 0.999921 -0.012605
7.999081 1.077377 0.000000 0.998253 -0.059081
7.839498 4.287767 0.000000 0.959365 -0.282167
7.893080 4.362200 0.000000 0.953786 -0.300486
7.953532 4.785215 0.000000 0.999821 0.018946
7.982808 4.894440 0.000000 0.999118 0.041985
8.057658 3.055072 0.000000 0.999970 0.007769
8.150144 3.115322 0.000000 0.994102 -0.108451
8.066848 3.374235 0.000000 0.979132 -0.203226
8.872221 4.531250 0.000000 0.999831 -0.018398
8.748335 4.546158 0.000000 0.999291 -0.037653
8.524252 4.551124 0.000000 0.998372 -0.057036
8.587435 4.448795 0.000000 0.996412 -0.084633
8.517187 4.163870 0.000000 0.971495 -0.237060
8.609143 4.241379 0.000000 0.969962 -0.243255
8.868745 0.406250 0.000000 0.999303 -0.037329
8.605140 0.377601 0.000000 0.994779 -0.102057
3.608652 5.525507 0.000000 0.998752 -0.049950
3.718613 5.574090 0.000000 0.998076 -0.062008
3.751197 5.879639 0.000000 0.999669 -0.025744
3.802812 5.767050 0.000000 0.998476 -0.055195
7.210499 0.210842 0.000000 0.999403 -0.034553
7.374074 0.204457 0.000000 0.999381 -0.035175
3.164363 0.548453 0.000000 0.999477 0.032341
3.083914 0.459445 0.000000 0.999249 0.038752
4.116179 2.680132 0.000000 0.999998 -0.002175
4.249916 2.678905 0.000000 0.999960 0.008915
4.026541 1.947478 0.000000 0.999907 0.013653
3.947444 1.880800 0.000000 0.999919 -0.012713
4.036716 4.766762 0.000000 0.999309 -0.037158
3.984948 4.874610 0.000000 0.998794 -0.049090
6.452792 0.221801 0.000000 0.999753 0.022243
6.452792 0.112505 0.000000 0.999794 0.020274
8.943009 1.582021 0.000000 0.999546 0.030116
8.887343 1.661765 0.000000 0.999997 -0.002591
7.266624 4.387852 0.000000 0.928902 -0.370324
7.059361 4.504798 0.000000 0.953150 -0.302499
7.112828 4.427177 0.000000 0.961815 -0.273701
7.222250 4.475231 0.000000 0.885783 -0.464100
8.315290 0.173487 0.000000 0.986011 -0.166682
8.043613 0.054689 0.000000 0.995973 -0.089654
8.678232 0.544457 0.000000 0.996312 -0.085802
8.528282 0.659197 0.000000 0.994665 -0.103160
5.320393 1.754658 0.000000 1.000000 0.000308
5.499089 1.802471 0.000000 0.999991 0.004250
2.821592 5.227033 0.000000 0.998988 -0.044979
2.813001 5.346523 0.000000 0.999346 -0.036159
4.361874 3.699329 0.000000 0.999986 -0.005227
4.456403 3.645161 0.000000 0.999984 -0.005584
4.598246 3.516072 0.000000 0.999994 0.003491
4.634936 3.629302 0.000000 1.000000 -0.000183
7.458326 5.232525 0.000000 0.983435 0.181261
7.394958 5.318427 0.000000 0.984713 0.174184
6.678239 0.142100 0.000000 0.999970 0.007754
6.584489 0.251397 0.000000 0.999998 0.001976
0.331746 3.953480 0.000000 0.999999 0.001420
0.435438 4.022575 0.000000 0.999994 0.003401
2.009463 4.990899 0.000000 0.996626 -0.082077
1.899746 4.937572 0.000000 0.996031 -0.089013
4.849530 1.088903 0.000000 0.993893 0.110346
4.765542 1.015084 0.000000 0.994436 0.105338
4.922091 3.435071 0.000000 0.998958 0.045633
4.957820 3.546642 0.000000 0.999995 0.003176
3.732864 1.936147 0.000000 1.000000 0.000955
3.747094 2.058605 0.000000 0.998606 0.052786
1.780139 1.567158 0.000000 0.995358 -0.096245
1.732954 1.474846 0.000000 0.998989 -0.044961
8.035700 3.259516 0.000000 0.993933 -0.109988
8.138421 3.219117 0.000000 0.981436 -0.191790
3.185247 4.971874 0.000000 0.999377 -0.035288
3.138720 5.200899 0.000000 0.999193 -0.040157
2.909450 4.586555 0.000000 0.998128 -0.061167
2.823097 4.551398 0.000000 0.996148 -0.087693
3.652951 4.071682 0.000000 0.999721 -0.023629
3.768809 4.048983 0.000000 0.999926 0.012174
4.476267 1.629180 0.000000 0.999991 0.004281
4.361185 1.655489 0.000000 0.999946 -0.010348
6.589524 4.647819 0.000000 0.998436 -0.055913
6.492902 4.574585 0.000000 0.997287 -0.073615
8.106487 2.728662 0.000000 0.997875 0.065155
8.042735 2.444570 0.000000 0.921885 0.387465
2.726393 1.052972 0.000000 0.999820 0.018978
2.859546 1.041326 0.000000 0.999982 0.005922
8.423248 4.557334 0.000000 0.995711 -0.092521
8.218449 4.772058 0.000000 0.997904 0.064709
2.233162 4.635221 0.000000 0.999688 0.024987
2.159586 4.543475 0.000000 0.999402 0.034578
4.862804 0.676138 0.000000 0.989372 0.145405
4.907391 0.321980 0.000000 0.986070 0.166329
4.796443 1.270342 0.000000 0.996572 0.082726
4.865426 1.204098 0.000000 0.997876 0.065149
5.767804 5.048715 0.000000 0.982510 -0.186210
5.657157 5.019904 0.000000 0.975776 -0.218774
6.921026 5.418945 0.000000 0.998290 0.058450
6.823133 5.423104 0.000000 0.999895 -0.014510
0.526489 2.241056 0.000000 1.000000 -0.000237
0.625743 2.209697 0.000000 0.999999 -0.001442
1.401994 4.927555 0.000000 0.998388 -0.056752
1.516845 4.948001 0.000000 0.998274 -0.058727
1.324174 0.463684 0.000000 0.998034 0.062668
1.236309 0.522013 0.000000 0.997818 0.066025
6.201503 0.105819 0.000000 0.999250 0.038721
6.181048 0.216528 0.000000 0.998652 0.051910
1.073972 4.037463 0.000000 0.999998 -0.001874
1.014577 3.915119 0.000000 0.999992 0.003924
4.104852 2.864966 0.000000 0.999998 0.001957
4.212591 2.868536 0.000000 0.999988 0.004948
4.946948 0.524665 0.000000 0.984629 0.174660
4.850354 0.556094 0.000000 0.986945 0.161059
5.280030 0.668485 0.000000 0.981087 0.193565
4.968120 0.429197 0.000000 0.983954 0.178422
5.940878 4.661269 0.000000 0.999840 -0.017903
5.834188 4.642127 0.000000 0.995673 -0.092930
4.958839 2.506622 0.000000 0.999909 -0.013514
4.861285 2.443214 0.000000 0.999861 -0.016680
6.360135 0.822356 0.000000 0.967560 0.252643
6.265862 0.754330 0.000000 0.978706 0.205266
0.955155 4.900856 0.000000 0.998504 -0.054677
1.018169 4.816626 0.000000 0.999700 -0.024474
0.922147 5.491577 0.000000 0.998015 -0.062970
1.021868 5.456320 0.000000 0.997786 -0.066499
1.972955 5.332446 0.000000 0.997982 -0.063496
1.864301 5.305975 0.000000 0.997114 -0.075919
8.749583 2.052685 0.000000 0.976268 0.216565
8.863444 2.032218 0.000000 0.995458 0.095200
3.559905 1.785646 0.000000 0.999981 0.006195
3.428235 1.769415 0.000000 0.999925 0.012207
4.440798 4.181202 0.000000 0.999975 0.007080
4.406465 4.277632 0.000000 0.999851 -0.017273
5.053277 4.758773 0.000000 0.997443 -0.071461
5.188448 4.572647 0.000000 0.999269 -0.038241
7.455956 1.699562 0.000000 0.852527 0.522683
7.366651 1.704909 0.000000 0.895154 0.445757
